contig,gene,intron,conf,strand
gi|543171309|ref|NC_022335.1|,618.243902439,27.5853658537,97.422195122,0.926829268293
gi|481018805|ref|NC_021067.1|,458.377862595,56.8702290076,96.8133969466,0.908396946565
gi|326536907|ref|NC_015264.1|,753.56,52.72,99.5878,1.0
gi|526177981|ref|NC_021800.1|,650.586956522,83.8260869565,97.3469565217,0.95652173913
gi|640884439|ref|NC_024140.1|,766.181818182,44.6818181818,98.7529545455,0.909090909091
gi|526177130|ref|NC_021791.1|,617.254237288,30.9322033898,95.3140677966,0.949152542373
gi|13095862|ref|NC_002669.1|,435.2,132.56,97.5652,0.92
gi|658607716|ref|NC_024385.1|,637.707317073,41.8780487805,98.4009756098,0.951219512195
gi|422935839|ref|NC_019514.1|,665.8,41.2380952381,94.4246666667,0.980952380952
gi|327197584|ref|NC_015252.1|,657.5,40.9230769231,98.9025,0.923076923077
gi|399528315|ref|NC_018269.1|,568.470588235,42.7647058824,95.8350980392,0.882352941176
gi|658607810|ref|NC_024387.1|,595.090909091,62.1363636364,97.9736363636,0.939393939394
gi|414086915|ref|NC_019401.1|,607.753271028,62.4093457944,98.3689345794,0.955140186916
gi|408905829|ref|NC_018834.1|,627.975609756,75.4146341463,97.3548780488,0.975609756098
gi|414089228|ref|NC_019410.1|,577.446685879,59.1930835735,99.3601729107,0.965417867435
gi|156563990|ref|NC_009760.1|,841.693877551,47.1387755102,98.9182857143,0.975510204082
gi|68299727|ref|NC_007149.1|,681.038461538,53.6153846154,96.8213461538,1.0
gi|40549402|ref|NC_004466.2|,601.913043478,44.3623188406,97.5957971014,0.95652173913
gi|403225042|ref|NC_017971.2|,610.434782609,27.4492753623,96.9414492754,0.985507246377
gi|564014228|ref|NC_022989.1|,574.0625,51.9166666667,97.2583333333,1.0
gi|371496326|ref|NC_016567.1|,655.870689655,42.7844827586,99.2247413793,1.0
gi|194100359|ref|NC_011045.1|,715.87755102,45.1428571429,95.4114285714,1.0
gi|203458877|ref|NC_011269.1|,627.022421525,62.4753363229,98.1960986547,0.982062780269
gi|593774278|ref|NC_023690.1|,437.779735683,43.6519823789,96.193215859,0.95154185022
gi|658307475|ref|NC_024361.1|,559.8125,34.578125,97.25078125,0.921875
gi|712915364|ref|NC_025455.1|,788.283018868,57.0377358491,95.7975471698,0.962264150943
gi|682122955|ref|NC_024783.1|,687.06779661,52.7627118644,97.5216949153,0.898305084746
gi|589892139|ref|NC_023590.1|,744.388888889,43.2592592593,98.5587037037,0.962962962963
gi|593775595|ref|NC_023702.1|,599.689189189,86.7432432432,97.7054054054,0.986486486486
gi|118197620|ref|NC_008584.1|,929.6,71.86,98.0109333333,0.886666666667
gi|593778526|ref|NC_023724.1|,639.413793103,79.816091954,97.2926436782,0.954022988506
gi|589890023|ref|NC_023562.1|,578.189873418,39.3670886076,99.2884810127,0.962025316456
gi|81343928|ref|NC_007603.1|,572.295774648,56.985915493,96.2056338028,0.929577464789
gi|29566284|ref|NC_004685.1|,535.0,56.6666666667,96.584957265,0.957264957265
gi|897635950|ref|NC_024124.2|,583.335793358,32.2804428044,98.5158302583,0.955719557196
gi|228861315|ref|NC_012638.1|,582.030188679,33.9698113208,98.7649056604,0.962264150943
gi|327197998|ref|NC_015265.1|,699.212765957,55.4680851064,98.4680851064,0.914893617021
gi|435439265|ref|NC_019704.1|,631.032258065,71.2419354839,94.9261290323,0.870967741935
gi|564292430|ref|NC_023005.1|,766.93877551,41.8571428571,98.3530612245,1.0
gi|939482424|ref|NC_003157.5|,579.636363636,68.4090909091,97.06,0.909090909091
gi|115304338|ref|NC_008367.1|,778.0625,62.6875,97.2672916667,0.9375
gi|388483859|ref|NC_006882.2|,775.944444444,52.462962963,97.1766666667,1.0
gi|568191834|ref|NC_022772.1|,702.707920792,57.6584158416,98.2603465347,0.910891089109
gi|939535432|ref|NC_009763.3|,516.605633803,77.0281690141,96.8673239437,0.830985915493
gi|431811043|ref|NC_019934.1|,692.352941176,58.7058823529,97.5637254902,0.921568627451
gi|658307174|ref|NC_024330.1|,636.472727273,25.6,99.5876363636,0.981818181818
gi|169936017|ref|NC_010463.1|,728.658536585,52.4634146341,99.9075609756,0.829268292683
gi|672550958|ref|NC_024697.1|,829.67,93.8725,97.447,0.52
gi|333798163|ref|NC_015569.1|,594.298850575,88.1187739464,95.0774712644,0.969348659004
gi|28876202|ref|NC_004585.1|,639.8,80.7818181818,98.1609090909,0.872727272727
gi|158345023|ref|NC_009935.1|,736.166666667,46.5555555556,98.2494444444,0.981481481481
gi|514051312|ref|NC_021531.1|,900.2,48.5106382979,99.0159574468,0.863829787234
gi|509141026|ref|NC_021334.1|,514.381443299,28.1237113402,94.2367010309,0.938144329897
gi|939482425|ref|NC_004913.3|,587.920454545,78.0909090909,93.6327272727,0.954545454545
gi|356870794|ref|NC_016164.1|,659.488372093,36.5813953488,98.1846511628,0.906976744186
gi|122891714|ref|NC_008798.1|,605.818181818,27.5606060606,98.7086363636,0.924242424242
gi|331028054|ref|NC_015466.1|,632.033333333,56.4111111111,97.5214444444,0.888888888889
gi|428782589|ref|NC_019720.1|,582.279411765,59.1470588235,94.9725,0.897058823529
gi|662562498|ref|NC_020856.2|,504.824324324,34.8783783784,95.337027027,0.864864864865
gi|971821573|ref|NC_029008.1|,589.903225806,62.0483870968,99.105,0.967741935484
gi|971821246|ref|NC_028886.1|,559.542372881,79.6949152542,97.3488135593,0.830508474576
gi|422934783|ref|NC_019505.1|,583.977443609,33.5526315789,98.9019172932,0.962406015038
gi|56693048|ref|NC_006565.1|,678.337349398,107.090361446,97.686626506,0.975903614458
gi|41179217|ref|NC_005355.1|,684.5,63.5,97.7457692308,0.980769230769
gi|651749883|ref|NC_015272.2|,510.788461538,52.6987179487,98.0523076923,0.987179487179
gi|160700594|ref|NC_009990.1|,816.975609756,47.9756097561,97.6982926829,0.90243902439
gi|77999988|ref|NC_007501.1|,681.14,36.06,96.9358,0.96
gi|697424991|ref|NC_024369.2|,596.0,48.3492063492,97.6595238095,0.936507936508
gi|146329912|ref|NC_009447.1|,673.366197183,53.4507042254,96.8436619718,0.915492957746
gi|568191047|ref|NC_022766.1|,556.8875,48.05,96.135125,0.925
gi|422934690|ref|NC_019504.1|,598.848101266,84.8607594937,97.0489873418,1.0
gi|418489035|ref|NC_019455.1|,625.833333333,41.7777777778,98.5040740741,0.907407407407
gi|418488446|ref|NC_019451.1|,657.826086957,56.9347826087,98.6529347826,0.934782608696
gi|374531645|ref|NC_016765.1|,541.0,52.6777777778,96.6253333333,0.933333333333
gi|418487627|ref|NC_019445.1|,671.947368421,88.4736842105,97.0329824561,0.789473684211
gi|712915997|ref|NC_025464.1|,681.672131148,24.9016393443,93.7678688525,0.983606557377
gi|712913869|ref|NC_025442.1|,768.767123288,37.8767123288,98.1046575342,0.945205479452
gi|939482390|ref|NC_009799.3|,669.830508475,47.5593220339,97.1625423729,0.966101694915
gi|51236723|ref|NC_002371.2|,571.723076923,66.7230769231,96.4686153846,0.846153846154
gi|375267221|ref|NC_016763.1|,601.215384615,62.1076923077,94.3338461538,0.876923076923
gi|326784440|ref|NC_015290.1|,801.758139535,44.0511627907,97.1887906977,0.981395348837
gi|564292828|ref|NC_023009.1|,632.733333333,73.1444444444,98.7246111111,0.983333333333
gi|203454602|ref|NC_011273.1|,647.090517241,60.0646551724,98.7465948276,0.98275862069
gi|9630566|ref|NC_001909.1|,471.95,32.7333333333,97.6045,0.933333333333
gi|543171401|ref|NC_022337.1|,629.45,34.05,98.1655,0.975
gi|530787714|ref|NC_022096.1|,744.74695122,41.9146341463,98.5925,0.975609756098
gi|456351087|ref|NC_020416.1|,576.598455598,33.5135135135,98.3048262548,0.96138996139
gi|372217834|ref|NC_016659.1|,671.969230769,55.0307692308,95.9472307692,1.0
gi|543171540|ref|NC_022340.1|,630.95,30.625,97.788,0.975
gi|593773806|ref|NC_023688.1|,615.58662614,52.1337386018,98.4855319149,0.969604863222
gi|543171447|ref|NC_022338.1|,614.142857143,79.6904761905,97.7369047619,0.97619047619
gi|330858398|ref|NC_015454.1|,612.317073171,28.756097561,98.9265853659,0.926829268293
gi|658307233|ref|NC_024357.1|,589.704918033,46.393442623,97.6318032787,0.950819672131
gi|448245045|ref|NC_020203.1|,637.072727273,19.9636363636,99.1532727273,0.945454545455
gi|565323599|ref|NC_012223.2|,671.540983607,53.3278688525,96.7201639344,0.901639344262
gi|557307526|ref|NC_022749.1|,628.0,58.6315789474,96.7119298246,0.824561403509
gi|351518443|ref|NC_016073.1|,698.0,58.5902439024,98.1099512195,0.912195121951
gi|326783443|ref|NC_015286.1|,802.655502392,32.9282296651,95.9604784689,0.980861244019
gi|212499705|ref|NC_011551.1|,823.12195122,118.43902439,97.6058536585,0.853658536585
gi|543170916|ref|NC_022329.1|,547.26744186,60.5930232558,96.1769767442,0.941860465116
gi|14251125|ref|NC_002796.1|,730.87755102,73.2448979592,98.2348979592,0.877551020408
gi|658607249|ref|NC_024379.1|,753.787234043,75.2340425532,98.080212766,0.978723404255
gi|530545356|ref|NC_022055.1|,543.693069307,38.5346534653,95.7596039604,0.930693069307
gi|514231471|ref|NC_021560.1|,697.271428571,42.3,97.8375714286,0.857142857143
gi|331027904|ref|NC_015463.1|,599.654545455,50.7,96.0341818182,0.9
gi|422936540|ref|NC_019518.1|,635.692307692,38.3538461538,97.8575384615,0.8
gi|345461828|ref|NC_015933.1|,822.463414634,59.8170731707,98.573902439,0.975609756098
gi|41189515|ref|NC_005356.1|,570.47761194,44.8955223881,97.4205970149,0.910447761194
gi|189427193|ref|NC_010807.1|,796.093023256,60.7441860465,98.1988372093,1.0
gi|589892883|ref|NC_023549.1|,659.236842105,52.2631578947,97.5988157895,0.986842105263
gi|593773606|ref|NC_023686.1|,678.548387097,44.1075268817,99.1091397849,0.870967741935
gi|209447126|ref|NC_011357.1|,589.761363636,108.454545455,93.3420454545,0.852272727273
gi|422935575|ref|NC_019511.1|,619.937172775,86.7434554974,98.9095811518,0.989528795812
gi|543171167|ref|NC_022331.1|,761.917647059,41.3058823529,99.8816470588,0.917647058824
gi|640885073|ref|NC_024146.1|,692.0,67.1388888889,99.0022222222,0.930555555556
gi|194100415|ref|NC_011043.1|,799.042553191,45.9574468085,96.8604255319,1.0
gi|414090442|ref|NC_019422.1|,551.97826087,100.217391304,98.0917391304,0.913043478261
gi|62327168|ref|NC_006938.1|,693.517241379,33.5747126437,97.1252873563,1.0
gi|111146921|ref|NC_004166.2|,513.481012658,38.253164557,96.8950632911,1.0
gi|423262327|ref|NC_019544.1|,522.0,53.8095238095,97.6142857143,0.952380952381
gi|640884747|ref|NC_024143.1|,546.953488372,54.3255813953,96.7009302326,0.976744186047
gi|28876145|ref|NC_004584.1|,602.0,67.2631578947,97.9696491228,0.912280701754
gi|115315572|ref|NC_008370.1|,468.157894737,51.298245614,97.499122807,0.964912280702
gi|197322500|ref|NC_009811.2|,626.668393782,83.0466321244,98.1403626943,0.989637305699
gi|557307421|ref|NC_022746.1|,763.480769231,45.2307692308,99.0761538462,1.0
gi|418489383|ref|NC_019486.1|,700.888888889,76.7037037037,98.4312962963,0.851851851852
gi|423262043|ref|NC_019542.1|,739.4,64.1454545455,97.5232727273,0.981818181818
gi|460042012|ref|NC_020478.1|,570.961538462,49.641025641,97.2662820513,0.923076923077
gi|530787679|ref|NC_022094.1|,521.125,40.0833333333,97.5904166667,0.958333333333
gi|530547193|ref|NC_022070.1|,571.341463415,67.4634146341,96.3541463415,0.963414634146
gi|444475874|ref|NC_020197.1|,713.620689655,51.0,99.0618965517,0.98275862069
gi|431810540|ref|NC_019928.1|,879.777777778,51.9259259259,97.8259259259,1.0
gi|525972353|ref|NC_021779.1|,786.436619718,35.8309859155,98.624084507,0.915492957746
gi|428781735|ref|NC_019706.1|,596.46875,64.109375,94.70453125,0.890625
gi|38640276|ref|NC_005258.1|,548.0,73.1304347826,96.9508695652,1.0
gi|568191532|ref|NC_022770.1|,863.906976744,43.3720930233,97.88,1.0
gi|66392052|ref|NC_007024.1|,644.307692308,62.7564102564,96.1398717949,0.948717948718
gi|431810571|ref|NC_019929.1|,865.553435115,61.2366412214,99.3639694656,0.870229007634
gi|239507361|ref|NC_012784.1|,500.109756098,40.1707317073,96.5141463415,0.878048780488
gi|9627425|ref|NC_001604.1|,728.0,52.8163265306,95.3493877551,1.0
gi|71834082|ref|NC_007291.1|,467.269662921,48.9550561798,95.056741573,0.932584269663
gi|66396191|ref|NC_007061.1|,627.19047619,39.1746031746,98.4782539683,0.873015873016
gi|422933946|ref|NC_019496.1|,560.857142857,54.380952381,97.5701587302,0.936507936508
gi|84662593|ref|NC_007709.1|,682.017241379,58.8103448276,96.2932758621,0.931034482759
gi|589893688|ref|NC_023609.1|,625.686567164,36.5671641791,97.9311940299,0.985074626866
gi|422937620|ref|NC_019529.1|,638.346153846,75.8012820513,96.0689102564,0.961538461538
gi|119953625|ref|NC_008717.1|,640.547169811,28.2830188679,98.9260377358,0.943396226415
gi|388570360|ref|NC_017969.1|,580.888198758,89.6273291925,97.7625465839,0.968944099379
gi|481019146|ref|NC_021070.1|,596.42,31.96,97.8146,0.96
gi|593776642|ref|NC_023713.1|,503.775280899,56.3820224719,97.8616853933,0.988764044944
gi|126011062|ref|NC_009018.1|,576.06779661,53.406779661,97.8744067797,0.915254237288
gi|206599544|ref|NC_011291.1|,635.557142857,26.9857142857,97.1368571429,0.971428571429
gi|148724443|ref|NC_009531.1|,755.589285714,55.2678571429,94.2348214286,0.982142857143
gi|109289986|ref|NC_008208.1|,634.187772926,61.5807860262,97.6028820961,0.956331877729
gi|192823901|ref|NC_011020.1|,520.08988764,38.4157303371,95.5431460674,0.988764044944
gi|526246099|ref|NC_021868.1|,535.074468085,75.829787234,98.374893617,0.968085106383
gi|712912802|ref|NC_025428.1|,644.458823529,38.6,97.5785882353,0.917647058824
gi|593776040|ref|NC_023707.1|,543.379310345,47.9540229885,98.376091954,0.965517241379
gi|722142241|ref|NC_025471.1|,561.55,41.6666666667,94.695,0.933333333333
gi|326782497|ref|NC_015282.1|,751.22972973,30.2252252252,96.6170720721,0.981981981982
gi|89152530|ref|NC_007805.1|,606.672131148,24.2786885246,99.5380327869,0.934426229508
gi|408905848|ref|NC_018853.1|,765.066666667,119.4,96.1415555556,0.933333333333
gi|408905826|ref|NC_018831.1|,528.300884956,58.8495575221,97.4838938053,0.955752212389
gi|170783609|ref|NC_010237.1|,595.217391304,72.7934782609,93.3818478261,0.913043478261
gi|194186868|ref|NC_011048.1|,734.0,39.75,97.755,0.916666666667
gi|372449821|ref|NC_016652.1|,560.686746988,28.0722891566,97.6178313253,0.951807228916
gi|509141216|ref|NC_021336.1|,575.153846154,98.7435897436,97.0376923077,0.948717948718
gi|568191581|ref|NC_022771.1|,550.633858268,61.0866141732,97.7135433071,0.976377952756
gi|66396040|ref|NC_007059.1|,618.246153846,33.8615384615,98.6646153846,0.876923076923
gi|530786971|ref|NC_022086.1|,587.64,64.0266666667,97.4713333333,0.96
gi|237651460|ref|NC_012696.1|,892.181818182,53.4675324675,97.0857142857,0.948051948052
gi|119443652|ref|NC_008689.1|,626.181818182,48.303030303,98.6028787879,0.878787878788
gi|399528579|ref|NC_018274.1|,643.722222222,20.5,99.5166666667,0.944444444444
gi|326804500|ref|NC_015296.1|,700.762376238,62.6584158416,98.3517326733,0.90099009901
gi|66391804|ref|NC_007022.1|,626.652173913,48.5217391304,98.4017391304,0.9604743083
gi|9635165|ref|NC_002321.1|,594.714285714,52.8253968254,96.3838095238,0.873015873016
gi|209427726|ref|NC_011356.1|,614.710526316,104.697368421,94.5777631579,0.907894736842
gi|17570786|ref|NC_003298.1|,801.0,65.3095238095,98.5164285714,1.0
gi|530787450|ref|NC_022090.1|,630.725806452,91.7849462366,98.6968817204,0.989247311828
gi|526178202|ref|NC_021803.1|,552.3,48.6666666667,97.0331666667,0.908333333333
gi|939482389|ref|NC_008206.2|,521.5,80.5396825397,97.0157142857,0.952380952381
gi|118725053|ref|NC_008617.1|,606.524590164,77.9344262295,98.7527868852,0.885245901639
gi|682122904|ref|NC_024782.1|,663.038461538,26.5576923077,99.1788461538,0.980769230769
gi|21716072|ref|NC_004066.1|,536.295081967,33.9180327869,96.881147541,0.950819672131
gi|22091104|ref|NC_004084.1|,558.5,43.3854166667,98.849375,0.854166666667
gi|530546138|ref|NC_022062.1|,542.847058824,44.7176470588,97.0217647059,0.976470588235
gi|197261417|ref|NC_011166.1|,661.47826087,57.7934782609,97.9484782609,0.934782608696
gi|428782193|ref|NC_019714.1|,582.372881356,67.7627118644,95.046779661,0.932203389831
gi|408905834|ref|NC_018839.1|,616.642857143,82.2619047619,96.8921428571,0.97619047619
gi|109392453|ref|NC_008203.1|,507.695652174,40.9456521739,98.0616304348,0.967391304348
gi|563397452|ref|NC_022968.1|,516.228346457,60.0708661417,97.1282677165,0.96062992126
gi|589893762|ref|NC_023612.1|,637.196428571,45.5,98.1016071429,0.964285714286
gi|27311175|ref|NC_004456.1|,609.081967213,85.4754098361,96.1475409836,0.885245901639
gi|134288788|ref|NC_009237.1|,669.823529412,53.6862745098,99.6688235294,0.882352941176
gi|330858351|ref|NC_015453.1|,618.829268293,37.3902439024,98.3629268293,0.975609756098
gi|564292548|ref|NC_023007.1|,564.127819549,56.6353383459,98.0093984962,0.981203007519
gi|414090203|ref|NC_019418.1|,671.057692308,42.0961538462,97.8261538462,0.961538461538
gi|472343459|ref|NC_020878.1|,669.37704918,64.4918032787,92.752295082,1.0
gi|431810493|ref|NC_019927.1|,525.063291139,47.1139240506,94.6844303797,0.924050632911
gi|195546530|ref|NC_011103.1|,547.5625,72.9375,96.3805208333,0.895833333333
gi|22855148|ref|NC_004165.1|,738.826086957,36.2173913043,97.0439130435,0.913043478261
gi|509139383|ref|NC_021318.1|,537.779069767,39.6279069767,97.7386046512,0.96511627907
gi|18071213|ref|NC_003324.1|,848.285714286,59.9365079365,97.3952380952,0.920634920635
gi|509140039|ref|NC_021325.1|,730.0,68.1875,97.87625,0.875
gi|109392353|ref|NC_008195.1|,698.189473684,34.6526315789,99.3886315789,0.905263157895
gi|115304270|ref|NC_008364.1|,512.5625,30.125,98.599375,0.979166666667
gi|589892197|ref|NC_023591.1|,702.703389831,100.169491525,98.1908474576,0.847457627119
gi|33770508|ref|NC_005069.1|,696.830508475,76.8813559322,97.2849152542,0.898305084746
gi|526244816|ref|NC_021861.1|,525.854545455,34.3636363636,96.8567272727,0.963636363636
gi|66395508|ref|NC_007052.1|,645.430769231,53.6,99.5233846154,0.969230769231
gi|422934005|ref|NC_019500.1|,594.280898876,34.6853932584,98.558988764,0.947565543071
gi|119637746|ref|NC_008694.1|,823.268292683,75.2195121951,99.0446341463,1.0
gi|39653674|ref|NC_005294.1|,527.405405405,30.1216216216,96.6752702703,0.905405405405
gi|282598706|ref|NC_013696.1|,626.435483871,50.6612903226,98.3640322581,0.967741935484
gi|89152531|ref|NC_007806.1|,778.46,73.46,98.0458,0.96
gi|29566193|ref|NC_004684.1|,717.261363636,38.6931818182,98.6553409091,0.897727272727
gi|472339853|ref|NC_020842.1|,628.918918919,66.8198198198,95.7108108108,0.963963963964
gi|408905831|ref|NC_018836.1|,607.375,49.2083333333,99.4951388889,0.958333333333
gi|282598847|ref|NC_013692.1|,734.326086957,47.0760869565,98.612173913,0.891304347826
gi|682123897|ref|NC_024791.1|,672.328571429,41.3142857143,98.2594285714,0.971428571429
gi|682123447|ref|NC_024788.1|,522.567944251,43.9407665505,98.4440069686,0.965156794425
gi|91214232|ref|NC_005083.2|,590.881889764,49.0708661417,98.2507086614,0.923884514436
gi|472340437|ref|NC_020846.1|,588.267605634,65.8873239437,95.2481690141,0.830985915493
gi|157311004|ref|NC_009817.1|,603.785123967,48.0330578512,97.8672727273,1.0
gi|514231256|ref|NC_021559.1|,728.207792208,36.1601731602,96.7471861472,0.982683982684
gi|388570630|ref|NC_017978.1|,677.340909091,74.8181818182,98.5147727273,0.909090909091
gi|593779787|ref|NC_023735.1|,653.981308411,44.7663551402,97.6627102804,0.981308411215
gi|194303296|ref|NC_011055.1|,505.474452555,45.4087591241,96.3877372263,0.92700729927
gi|66395807|ref|NC_007056.1|,623.181818182,50.8484848485,97.0725757576,0.909090909091
gi|38229112|ref|NC_005178.1|,636.909090909,30.6363636364,98.7949090909,0.945454545455
gi|640883687|ref|NC_024135.1|,653.55,46.2166666667,97.6303333333,0.933333333333
gi|314121562|ref|NC_014792.1|,547.480968858,30.5224913495,98.2330795848,0.944636678201
gi|31072008|ref|NC_004814.1|,611.48,37.84,96.3852,0.96
gi|658310793|ref|NC_024363.1|,657.329896907,45.0824742268,98.8595876289,0.886597938144
gi|472339117|ref|NC_020835.1|,775.264150943,53.0566037736,95.6905660377,1.0
gi|399528758|ref|NC_018279.1|,602.123287671,63.9726027397,97.3308219178,0.86301369863
gi|589893045|ref|NC_023552.1|,602.932432432,25.5810810811,97.645,0.945945945946
gi|332672312|ref|NC_015464.1|,730.098265896,46.612716763,98.9642774566,0.907514450867
gi|108861984|ref|NC_008152.1|,823.87755102,56.7755102041,97.0746938776,1.0
gi|119953678|ref|NC_008722.1|,607.910447761,26.8805970149,97.751641791,0.940298507463
gi|77020137|ref|NC_007458.1|,624.944444444,53.9074074074,95.8548148148,0.888888888889
gi|448259945|ref|NC_019925.1|,709.273195876,61.6701030928,97.7821134021,0.876288659794
gi|563399030|ref|NC_022982.1|,818.12244898,30.4285714286,99.0128571429,1.0
gi|593777399|ref|NC_023718.1|,318.388059701,67.1343283582,96.1373134328,0.985074626866
gi|418487384|ref|NC_019444.1|,781.843601896,47.6587677725,96.3686255924,0.981042654028
gi|514051665|ref|NC_021533.1|,576.842857143,44.8571428571,96.6864285714,0.957142857143
gi|374531598|ref|NC_016764.1|,840.909090909,66.5909090909,99.3979545455,1.0
gi|472340155|ref|NC_020844.1|,584.532258065,56.7580645161,96.9903225806,0.967741935484
gi|514360972|ref|NC_021556.1|,665.789473684,26.4736842105,97.6629824561,0.964912280702
gi|472438181|ref|NC_020880.1|,634.769230769,48.4102564103,97.5433333333,0.948717948718
gi|423262377|ref|NC_019545.1|,629.71641791,63.8208955224,95.7114925373,0.880597014925
gi|58532811|ref|NC_006820.1|,810.459459459,69.6756756757,96.1248648649,0.972972972973
gi|9633550|ref|NC_000935.1|,831.421052632,96.5,99.0918421053,0.894736842105
gi|509140090|ref|NC_021326.1|,600.130434783,52.9130434783,98.1786956522,0.855072463768
gi|46401737|ref|NC_005859.1|,583.561797753,89.6404494382,97.1125842697,0.938202247191
gi|658607762|ref|NC_024386.1|,640.625,48.35,98.34325,0.9
gi|514051256|ref|NC_021537.1|,635.368421053,55.9473684211,99.1142105263,0.859649122807
gi|557308055|ref|NC_022758.1|,676.05,57.4666666667,98.977,0.9
gi|168983473|ref|NC_010363.1|,700.25,20.4583333333,99.2458333333,0.958333333333
gi|197261329|ref|NC_011165.1|,686.558139535,60.9534883721,98.4372093023,0.941860465116
gi|408905850|ref|NC_018855.1|,596.02238806,33.3507462687,98.9546641791,0.955223880597
gi|31415740|ref|NC_004820.1|,623.375,68.7159090909,97.4995454545,0.920454545455
gi|372449904|ref|NC_016653.1|,621.359375,79.75,96.2765625,0.90625
gi|408905843|ref|NC_018848.1|,657.096153846,41.8653846154,99.2794230769,0.923076923077
gi|530545570|ref|NC_022057.1|,538.876033058,53.1570247934,97.5185123967,0.942148760331
gi|563398672|ref|NC_022977.1|,499.831460674,52.8988764045,97.9283146067,0.988764044944
gi|371671060|ref|NC_016563.1|,529.48540146,39.7189781022,97.8787226277,0.992700729927
gi|408905855|ref|NC_018860.1|,642.603686636,65.3870967742,97.2195391705,0.963133640553
gi|658311458|ref|NC_024381.1|,728.444444444,60.9444444444,96.242037037,0.962962962963
gi|219563197|ref|NC_011801.1|,648.963636364,46.6909090909,97.318,0.927272727273
gi|610585404|ref|NC_022088.2|,518.394463668,44.3806228374,98.2437024221,0.979238754325
gi|561133064|ref|NC_022918.1|,641.859459459,70.5513513514,99.1407567568,0.978378378378
gi|282599175|ref|NC_013693.1|,687.275362319,62.2077294686,98.2297101449,0.913043478261
gi|392972710|ref|NC_018085.1|,616.084745763,92.5254237288,95.8006779661,0.864406779661
gi|563448535|ref|NC_015294.2|,476.209302326,41.1627906977,97.1889534884,0.96511627907
gi|593776513|ref|NC_023712.1|,546.075,44.5,97.7635833333,0.941666666667
gi|326633040|ref|NC_015271.1|,751.466666667,70.3777777778,98.1702222222,1.0
gi|939489505|ref|NC_009762.3|,625.647058824,35.4117647059,98.5666176471,0.852941176471
gi|509140844|ref|NC_021331.1|,538.268292683,77.4756097561,97.4131707317,0.926829268293
gi|219681259|ref|NC_011811.1|,628.295652174,85.1913043478,98.2095652174,0.947826086957
gi|408905851|ref|NC_018856.1|,541.89453125,52.16015625,96.84984375,0.96875
gi|682123100|ref|NC_024785.1|,501.156626506,34.3855421687,97.7678313253,0.951807228916
gi|327198559|ref|NC_015295.1|,546.481012658,46.2658227848,95.6446835443,0.924050632911
gi|282598938|ref|NC_013697.1|,620.0,43.2317596567,98.8025321888,0.93991416309
gi|28876263|ref|NC_004586.1|,578.113207547,44.1886792453,97.9143396226,0.981132075472
gi|17313217|ref|NC_003278.1|,733.428571429,65.6904761905,97.9976190476,0.857142857143
gi|657201235|ref|NC_023863.2|,607.265957447,78.085106383,96.6334042553,0.957446808511
gi|589891227|ref|NC_023580.1|,549.606060606,28.2626262626,94.4797979798,0.929292929293
gi|657184119|ref|NC_005880.2|,562.435897436,67.5427350427,99.3355128205,0.957264957265
gi|304373555|ref|NC_014467.1|,634.196226415,29.3622641509,98.8801509434,0.954716981132
gi|428782521|ref|NC_019719.1|,575.571428571,73.0793650794,96.4203174603,0.936507936508
gi|543171678|ref|NC_022343.1|,712.132352941,60.7156862745,98.7337254902,0.911764705882
gi|327197843|ref|NC_015263.1|,689.41958042,98.6293706294,98.4276223776,0.979020979021
gi|238801731|ref|NC_012749.1|,591.761904762,92.3253968254,97.9172222222,0.968253968254
gi|194100305|ref|NC_011042.1|,745.744680851,52.9361702128,99.0010638298,1.0
gi|418487144|ref|NC_019443.1|,727.179245283,83.5660377358,96.8184433962,0.971698113208
gi|658311331|ref|NC_024375.1|,538.892857143,56.4107142857,97.5032142857,0.946428571429
gi|472342874|ref|NC_020866.1|,689.79245283,51.320754717,99.3447169811,0.943396226415
gi|530545183|ref|NC_022053.1|,703.359550562,80.5730337079,97.5466292135,1.0
gi|508179165|ref|NC_021305.1|,495.35971223,46.6402877698,96.8248920863,0.913669064748
gi|28876381|ref|NC_004588.1|,550.606557377,52.7049180328,96.3826229508,0.950819672131
gi|560186020|ref|NC_022915.1|,679.25,36.9107142857,97.5544642857,0.964285714286
gi|563398178|ref|NC_022973.1|,578.194805195,57.4155844156,96.7919480519,0.961038961039
gi|593778426|ref|NC_023723.1|,552.857142857,60.6904761905,96.6098809524,0.952380952381
gi|593774137|ref|NC_023689.1|,506.565217391,39.9492753623,97.6519565217,0.913043478261
gi|392972768|ref|NC_018086.1|,579.784810127,78.6962025316,98.7853164557,0.962025316456
gi|422936608|ref|NC_019520.1|,825.1875,53.5416666667,97.069375,1.0
gi|418488941|ref|NC_019454.1|,757.944444444,51.7222222222,98.1177777778,0.962962962963
gi|206599880|ref|NC_011288.1|,509.53271028,31.6355140187,95.4258878505,0.934579439252
gi|109522776|ref|NC_008198.1|,760.461538462,56.9487179487,97.6176923077,0.974358974359
gi|281416278|ref|NC_013647.1|,782.8125,43.4375,96.2279166667,1.0
gi|589286165|ref|NC_023559.1|,772.490566038,66.2830188679,98.6241509434,0.905660377358
gi|254729462|ref|NC_013021.1|,782.098360656,94.7295081967,93.5689344262,0.918032786885
